,year,month,day,hour,nltk Sentiment,emoji senitment,sentiment,open,high,low,close,volume,return
30836,2021,1,10,2,0.028254545454545456,0.13636363636363635,0.2727272727272727,,,,,,
30837,2021,1,10,3,-0.029009999999999998,0.2,0.1,,,,,,
30838,2021,1,10,4,0.04489285714285714,0.21428571428571427,0.21428571428571427,,,,,,
30839,2021,1,10,5,0.1664714285714286,0.14285714285714285,0.5714285714285714,,,,,,
30840,2021,1,10,6,0.11108666666666664,0.2,0.2,,,,,,
30841,2021,1,10,7,0.18032499999999999,0.0,0.5,,,,,,
30842,2021,1,10,8,-0.055025000000000004,0.0,0.0,,,,,,
30843,2021,1,10,9,0.07955,0.0,0.25,,,,,,
30844,2021,1,10,10,0.24914999999999998,0.08333333333333333,0.5,,,,,,
30845,2021,1,10,11,0.07225714285714284,0.2857142857142857,0.42857142857142855,,,,,,
30846,2021,1,10,12,-0.24405000000000002,0.0,-0.3333333333333333,,,,,,
30847,2021,1,10,13,0.05541250000000003,0.125,0.5,,,,,,
30848,2021,1,10,14,0.015189999999999992,0.3,0.1,,,,,,
30849,2021,1,10,15,0.06718235294117647,0.23529411764705882,0.29411764705882354,,,,,,
30850,2021,1,10,16,0.04820909090909091,0.045454545454545456,0.13636363636363635,,,,,,
30851,2021,1,10,17,0.09580370370370371,0.037037037037037035,0.2962962962962963,,,,,,
30852,2021,1,10,18,0.04840000000000002,0.16666666666666666,0.2,,,,,,
30853,2021,1,10,19,-0.014300000000000016,0.23076923076923078,0.2692307692307692,,,,,,
30854,2021,1,10,20,0.048181818181818166,0.09090909090909091,0.0,,,,,,
30855,2021,1,10,21,0.15648823529411768,0.029411764705882353,0.23529411764705882,,,,,,
30856,2021,1,10,22,0.15452222222222226,0.05555555555555555,0.2222222222222222,,,,,,
30857,2021,1,10,23,-0.07109285714285715,0.07142857142857142,-0.2857142857142857,,,,,,
30858,2021,1,11,0,0.08641153846153846,0.15384615384615385,0.19230769230769232,,,,,,
30859,2021,1,11,1,0.23018999999999998,0.4,0.7,,,,,,
30860,2021,1,11,2,0.07059999999999998,0.047619047619047616,0.14285714285714285,,,,,,
30861,2021,1,11,3,0.05472941176470587,0.0,0.11764705882352941,,,,,,
30862,2021,1,11,4,0.20184375000000002,0.125,0.28125,,,,,,
30863,2021,1,11,5,0.08267428571428573,0.08571428571428572,0.34285714285714286,17.5,17.5,17.1,17.13,1487.0,0.0005841121495326894
30959,2021,1,11,6,0.07966470588235293,0.17647058823529413,0.4117647058823529,17.12,17.12,17.12,17.12,100.0,-0.00465116279069755
31001,2021,1,11,7,0.03786666666666669,0.0,0.1111111111111111,17.2,17.2,17.2,17.2,300.0,-0.20037192003719206
31010,2021,1,11,8,-0.02043,0.35,0.3,17.5,21.82,17.05,21.51,282226.0,0.12031250000000004
31030,2021,1,11,9,0.06429130434782607,0.17391304347826086,0.30434782608695654,21.51,21.8,17.1,19.2,903687.0,-0.06341463414634152
31072,2021,1,11,10,0.14640833333333333,0.25,0.3333333333333333,19.02,20.65,18.8,20.5,4598958.0,0.06107660455486541
31084,2021,1,11,11,0.08748999999999998,0.4,0.4,20.48,20.53,19.05,19.32,2473915.0,-0.002581311306143585
31093,2021,1,11,12,-0.03905483870967742,0.41935483870967744,0.45161290322580644,19.32,19.62,19.01,19.37,1457434.0,-0.012238653748087636
31333,2021,1,11,13,0.12397999999999998,0.23333333333333334,0.4666666666666667,19.36,19.75,19.18,19.61,1292149.0,-0.03730976926853225
31543,2021,1,11,14,0.1365173913043479,0.33695652173913043,0.5760869565217391,19.6,20.49,19.58,20.37,1488769.0,0.026713709677419484
32674,2021,1,11,15,0.08749783783783781,0.2918918918918919,0.3891891891891892,20.37,20.37,19.74,19.84,1255290.0,-0.0045158053186151745
34178,2021,1,11,16,0.0629958620689655,0.25517241379310346,0.2896551724137931,19.84,19.93,19.65,19.93,1127209.0,0.0
35151,2021,1,11,17,0.040125203252032525,0.23577235772357724,0.2764227642276423,19.94,20.12,19.8,19.93,23109.0,-0.001002506265664116
36775,2021,1,11,18,0.08874444444444449,0.125,0.2222222222222222,19.92,19.95,19.85,19.95,29369.0,-0.0054835493519441725
37237,2021,1,11,19,0.07984555555555554,0.14444444444444443,0.2777777777777778,19.95,20.06,19.94,20.06,11041.0,-0.0019900497512439497
37783,2021,1,11,20,0.06810285714285715,0.12380952380952381,0.2761904761904762,20.06,20.15,20.0,20.1,8991.0,0.0050000000000001155
38476,2021,1,11,21,0.04884545454545455,0.2727272727272727,0.33766233766233766,,,,,,
38477,2021,1,11,22,0.06019999999999995,0.07017543859649122,0.10526315789473684,,,,,,
38478,2021,1,11,23,0.17348953488372096,0.13953488372093023,0.4186046511627907,,,,,,
38479,2021,1,12,0,0.15460281690140848,0.1267605633802817,0.39436619718309857,,,,,,
38480,2021,1,12,1,0.26950227272727273,0.20454545454545456,0.6136363636363636,,,,,,
38481,2021,1,12,2,0.09554146341463421,0.1951219512195122,0.34146341463414637,,,,,,
38482,2021,1,12,3,0.11743333333333333,0.037037037037037035,0.14814814814814814,,,,,,
38483,2021,1,12,4,0.09959523809523811,0.11904761904761904,0.3333333333333333,,,,,,
38484,2021,1,12,5,0.09499767441860464,0.18604651162790697,0.3023255813953488,20.1,20.1,20.0,20.0,561.0,0.0
38527,2021,1,12,6,0.07367812500000004,0.03125,0.0625,20.28,20.28,20.0,20.0,544.0,-0.011369253583786487
38614,2021,1,12,7,0.08095428571428574,0.11428571428571428,0.2,20.25,20.25,20.09,20.23,2040.0,0.011500000000000066
38682,2021,1,12,8,0.08416444444444446,0.26666666666666666,0.3333333333333333,20.1,20.23,20.0,20.0,5423.0,0.001502253380070151
38726,2021,1,12,9,0.0046285714285714446,0.21428571428571427,0.14285714285714285,20.24,20.24,19.95,19.97,36578.0,0.018357980622131453
38740,2021,1,12,10,0.06256666666666667,0.14814814814814814,0.18518518518518517,20.01,20.4,19.32,19.61,1613298.0,-0.029207920792079237
38767,2021,1,12,11,0.12291250000000002,0.0625,0.1875,19.6,20.25,19.45,20.2,1487527.0,0.007984031936127733
38795,2021,1,12,12,0.225275,0.0,0.25,20.2,20.21,19.83,20.04,834006.0,-0.004470938897168431
38803,2021,1,12,13,0.07494615384615384,0.23076923076923078,0.38461538461538464,20.04,20.13,19.78,20.13,678802.0,0.013085052843482492
38825,2021,1,12,14,-0.055066666666666673,0.125,0.041666666666666664,20.12,20.16,19.85,19.87,664413.0,0.004042445679636186
38935,2021,1,12,15,0.005835000000000029,0.15,0.1,19.86,19.97,19.75,19.79,560000.0,-0.007522567703109438
38955,2021,1,12,16,0.15058181818181818,0.13636363636363635,0.3181818181818182,19.79,20.04,19.71,19.94,1096754.0,-0.002999999999999892
39015,2021,1,12,17,0.12319999999999999,0.2608695652173913,0.43478260869565216,19.95,20.14,19.91,20.0,41509.0,-0.0014977533699451762
39117,2021,1,12,18,0.07722777777777777,0.1111111111111111,0.1111111111111111,20.13,20.15,20.0,20.03,9233.0,-0.0034825870646766344
39134,2021,1,12,19,0.3266178571428571,0.14285714285714285,0.7857142857142857,20.0,20.1,19.95,20.1,10448.0,-0.002481389578163684
39230,2021,1,12,20,-0.01005862068965517,0.10344827586206896,0.2413793103448276,20.0,20.15,19.96,20.15,3932.0,0.0
39490,2021,1,12,21,-0.01843999999999999,0.08,0.04,,,,,,
39491,2021,1,12,22,0.07988529411764705,0.11764705882352941,0.20588235294117646,,,,,,
39492,2021,1,12,23,0.14411458333333332,0.3333333333333333,0.5625,,,,,,
39493,2021,1,13,0,0.13356842105263164,0.07894736842105263,0.2894736842105263,,,,,,
39494,2021,1,13,1,0.1653441176470588,0.14705882352941177,0.35294117647058826,,,,,,
39495,2021,1,13,2,0.15586666666666668,0.30303030303030304,0.5757575757575758,,,,,,
39496,2021,1,13,3,0.13819047619047617,0.047619047619047616,0.09523809523809523,,,,,,
39497,2021,1,13,4,0.003969230769230779,0.1794871794871795,0.23076923076923078,,,,,,
39498,2021,1,13,5,0.04484736842105263,0.15789473684210525,0.15789473684210525,20.15,20.15,20.15,20.15,120.0,-0.01031434184675839
39536,2021,1,13,6,0.012553846153846141,0.23076923076923078,0.4230769230769231,,,,,,
39537,2021,1,13,7,-0.28721,0.1,-0.3,20.36,20.36,20.36,20.36,291.0,0.0019685039370078705
39553,2021,1,13,8,0.011330000000000012,0.0,0.0,20.1,20.47,20.08,20.32,19398.0,-0.003433055419323261
39563,2021,1,13,9,0.3872111111111111,0.2777777777777778,0.7777777777777778,20.25,20.61,20.17,20.39,55730.0,-0.10999563509384548
39581,2021,1,13,10,0.17671538461538458,0.23076923076923078,0.38461538461538464,20.36,23.4,20.03,22.91,4821138.0,-0.200349040139616
39594,2021,1,13,11,0.1622727272727273,0.18181818181818182,0.5454545454545454,22.93,29.1,22.78,28.65,24920053.0,-0.09763779527559058
39622,2021,1,13,12,0.32374615384615385,0.07692307692307693,0.38461538461538464,28.63,38.65,28.53,31.75,46882403.0,-0.07461381521422328
39644,2021,1,13,13,0.030503571428571474,0.10714285714285714,0.17857142857142858,31.75,34.68,30.1,34.31,29772796.0,0.02356801909307871
39719,2021,1,13,14,0.06161818181818183,0.2,0.38181818181818183,34.29,34.93,31.56,33.52,16105769.0,0.014834998486224603
40385,2021,1,13,15,0.03808072289156621,0.1927710843373494,0.24096385542168675,33.47,34.38,32.15,33.03,10654062.0,0.05057251908396943
42140,2021,1,13,16,0.0748608,0.232,0.36,33.03,33.24,30.7,31.44,10109770.0,0.006080000000000085
46090,2021,1,13,17,0.05401564417177917,0.15950920245398773,0.254601226993865,31.4,31.98,30.52,31.25,598436.0,-0.024047470331043156
56520,2021,1,13,18,0.05204166666666664,0.12931034482758622,0.20402298850574713,31.38,33.0,31.26,32.02,317556.0,-0.01294697903822428
66061,2021,1,13,19,0.06527200000000004,0.15,0.29,32.12,32.95,32.12,32.44,121471.0,-0.01097560975609757
72081,2021,1,13,20,0.09290993377483432,0.19205298013245034,0.3509933774834437,32.49,32.9,32.2,32.8,92610.0,-0.1255665155958411
76565,2021,1,13,21,0.13679855072463765,0.18840579710144928,0.4057971014492754,,,,,,
76566,2021,1,13,22,0.12000352112676048,0.18309859154929578,0.36619718309859156,,,,,,
76567,2021,1,13,23,0.13955642857142853,0.18571428571428572,0.37857142857142856,,,,,,
76568,2021,1,14,0,0.10411473684210526,0.16842105263157894,0.3368421052631579,,,,,,
76569,2021,1,14,1,0.09723450704225346,0.13380281690140844,0.3028169014084507,,,,,,
76570,2021,1,14,2,0.08204999999999998,0.1440677966101695,0.2796610169491525,,,,,,
76571,2021,1,14,3,0.17233846153846158,0.08791208791208792,0.38461538461538464,,,,,,
76572,2021,1,14,4,0.1392031746031746,0.10317460317460317,0.30158730158730157,,,,,,
76573,2021,1,14,5,0.08782276422764236,0.0975609756097561,0.2601626016260163,33.48,38.2,33.2,37.51,130187.0,0.04194444444444434
78127,2021,1,14,6,0.09022408759124083,0.072992700729927,0.24817518248175183,37.57,37.85,35.65,36.0,70687.0,0.0
79183,2021,1,14,7,0.006152000000000002,0.16,0.19,35.99,36.34,35.0,36.0,47107.0,-0.019073569482288888
80767,2021,1,14,8,0.04041772151898735,0.17721518987341772,0.20253164556962025,36.0,39.75,35.5,36.7,1074535.0,0.004103967168262779
81335,2021,1,14,9,0.05470875000000001,0.1375,0.1625,36.0,39.74,35.2,36.55,1339017.0,0.040125213431986266
81919,2021,1,14,10,0.14504225352112676,0.2112676056338028,0.4507042253521127,36.55,38.77,33.05,35.14,15640680.0,-0.002271436683702444
82717,2021,1,14,11,0.05065319148936171,0.22340425531914893,0.32978723404255317,35.16,37.11,33.56,35.22,12014476.0,-0.04501084598698489
83663,2021,1,14,12,0.12456176470588236,0.22058823529411764,0.3602941176470588,35.21,37.24,35.12,36.88,9829520.0,-0.029473684210526208
86120,2021,1,14,13,0.10980731707317083,0.24390243902439024,0.36585365853658536,36.89,43.06,36.55,38.0,23201998.0,-0.02338730403495237
90367,2021,1,14,14,0.05429839572192509,0.18181818181818182,0.24064171122994651,37.96,41.5,37.77,38.91,11586736.0,-0.00941955193482702
95487,2021,1,14,15,0.08278749999999986,0.15151515151515152,0.2765151515151515,38.99,40.41,38.21,39.28,7037858.0,-0.016032064128256533
99788,2021,1,14,16,0.11079506172839504,0.13168724279835392,0.2757201646090535,39.29,40.03,37.6,39.92,10174355.0,0.0073176886197325874
105513,2021,1,14,17,0.07164779116465862,0.20883534136546184,0.3132530120481928,40.0,40.1,38.57,39.63,793473.0,-0.06400566839867737
113103,2021,1,14,18,0.10682471264367813,0.13793103448275862,0.3505747126436782,39.55,43.57,39.54,42.34,864011.0,0.009537434430138436
117987,2021,1,14,19,0.06228333333333331,0.15497076023391812,0.24561403508771928,42.4,43.06,41.45,41.94,309114.0,-0.0014285714285714455
127143,2021,1,14,20,0.048411363636363586,0.14545454545454545,0.2318181818181818,41.9,42.5,41.76,42.0,164070.0,0.004784688995215447
131152,2021,1,14,21,0.11777142857142847,0.10837438423645321,0.2857142857142857,,,,,,
131153,2021,1,14,22,0.06914334975369454,0.19704433497536947,0.30049261083743845,,,,,,
131154,2021,1,14,23,0.11063903743315504,0.1497326203208556,0.36363636363636365,,,,,,
131155,2021,1,15,0,0.08702542372881354,0.16101694915254236,0.22033898305084745,,,,,,
131156,2021,1,15,1,0.11328076923076921,0.19230769230769232,0.3076923076923077,,,,,,
131157,2021,1,15,2,0.06429747899159668,0.2184873949579832,0.31932773109243695,,,,,,
131158,2021,1,15,3,0.10830508474576263,0.09322033898305085,0.3389830508474576,,,,,,
131159,2021,1,15,4,0.09395000000000009,0.1388888888888889,0.25,,,,,,
131160,2021,1,15,5,0.11558951612903227,0.08064516129032258,0.2903225806451613,42.2,42.5,40.57,41.8,39822.0,0.03980099502487544
132996,2021,1,15,6,0.06252526315789478,0.15789473684210525,0.2736842105263158,41.85,41.93,40.2,40.2,13880.0,-0.013254786450662692
134536,2021,1,15,7,0.0222896,0.2,0.256,40.5,40.99,40.15,40.74,11083.0,0.05845674201091189
135823,2021,1,15,8,0.04094130434782609,0.17391304347826086,0.16304347826086957,40.82,41.55,38.01,38.49,300678.0,0.004960835509138617
136876,2021,1,15,9,0.0015465517241379358,0.20689655172413793,0.1896551724137931,38.5,41.5,36.52,38.3,474064.0,0.024338058304359308
137596,2021,1,15,10,0.019183098591549277,0.11267605633802817,0.16901408450704225,38.28,41.49,37.05,37.39,8985187.0,0.021026761332605167
138422,2021,1,15,11,0.10690309278350521,0.26804123711340205,0.44329896907216493,37.38,38.38,35.17,36.62,9719064.0,0.07044723764980998
140492,2021,1,15,12,0.101325,0.2826086956521739,0.40217391304347827,36.62,37.01,34.1,34.21,5824286.0,-0.04494695700725848
142564,2021,1,15,13,0.08766777777777772,0.21666666666666667,0.37777777777777777,34.28,36.67,34.01,35.82,5370772.0,-0.004170141784820669
147712,2021,1,15,14,0.013681168831168773,0.21103896103896103,0.20454545454545456,35.8,36.3,35.16,35.97,2806990.0,-0.05067300079176573
153672,2021,1,15,15,0.030979156327543406,0.20843672456575682,0.2655086848635236,35.99,38.49,35.86,37.89,6818117.0,0.06762468300929836
161196,2021,1,15,16,0.049203303303303136,0.2012012012012012,0.2672672672672673,37.88,38.02,35.33,35.49,5603022.0,0.003960396039603964
169146,2021,1,15,17,0.05360032362459539,0.21035598705501618,0.2750809061488673,35.6,35.6,34.5,35.35,649314.0,0.0028368794326241176
175931,2021,1,15,18,0.06880403225806457,0.16129032258064516,0.27419354838709675,35.2,36.0,35.15,35.25,232415.0,-0.01810584958217265
178031,2021,1,15,19,0.08850733333333323,0.25333333333333335,0.3466666666666667,35.8,36.07,35.69,35.9,36459.0,-0.002777777777777768
182043,2021,1,15,20,0.08255093457943931,0.2616822429906542,0.37383177570093457,35.9,36.25,35.8,36.0,82471.0,-0.11980440097799505
187191,2021,1,15,21,0.13023721973094168,0.21076233183856502,0.3811659192825112,,,,,,
187192,2021,1,15,22,0.06198983957219243,0.25133689839572193,0.35294117647058826,,,,,,
187193,2021,1,15,23,0.07343407079646011,0.1902654867256637,0.3185840707964602,,,,,,
187194,2021,1,16,0,0.06654192139737997,0.18340611353711792,0.2925764192139738,,,,,,
187195,2021,1,16,1,0.07383197026022298,0.17472118959107807,0.2825278810408922,,,,,,
187196,2021,1,16,2,0.08829459459459447,0.21081081081081082,0.2918918918918919,,,,,,
187197,2021,1,16,3,0.14690098039215696,0.11764705882352941,0.38235294117647056,,,,,,
187198,2021,1,16,4,0.10101558441558438,0.15584415584415584,0.3246753246753247,,,,,,
187199,2021,1,16,5,0.05948198757763977,0.2546583850931677,0.36645962732919257,,,,,,
187200,2021,1,16,6,0.08071461988304093,0.14619883040935672,0.23391812865497075,,,,,,
187201,2021,1,16,7,0.06711205673758865,0.06382978723404255,0.19148936170212766,,,,,,
187202,2021,1,16,8,0.05697187499999994,0.1484375,0.1875,,,,,,
187203,2021,1,16,9,0.09150618556701032,0.18556701030927836,0.32989690721649484,,,,,,
187204,2021,1,16,10,0.05750422535211264,0.056338028169014086,0.18309859154929578,,,,,,
187205,2021,1,16,11,0.12617608695652174,0.15217391304347827,0.3695652173913043,,,,,,
187206,2021,1,16,12,0.0639082474226804,0.14432989690721648,0.26804123711340205,,,,,,
187207,2021,1,16,13,0.10756666666666667,0.13333333333333333,0.35555555555555557,,,,,,
187208,2021,1,16,14,0.08434583333333336,0.16666666666666666,0.25,,,,,,
187209,2021,1,16,15,0.07750375000000007,0.125,0.2125,,,,,,
187210,2021,1,16,16,0.03134226804123712,0.1134020618556701,0.20618556701030927,,,,,,
187211,2021,1,16,17,0.10631223021582735,0.1366906474820144,0.302158273381295,,,,,,
187212,2021,1,16,18,0.1253565217391304,0.14782608695652175,0.3391304347826087,,,,,,
187213,2021,1,16,19,0.12004545454545451,0.17482517482517482,0.32167832167832167,,,,,,
187214,2021,1,16,20,0.10229464285714286,0.25,0.4107142857142857,,,,,,
187215,2021,1,16,21,0.10292569444444444,0.2638888888888889,0.4513888888888889,,,,,,
187216,2021,1,16,22,0.12448510638297856,0.24822695035460993,0.3617021276595745,,,,,,
187217,2021,1,16,23,0.051259627329192405,0.2360248447204969,0.32919254658385094,,,,,,
187218,2021,1,17,0,0.032567832167832274,0.1958041958041958,0.2517482517482518,,,,,,
187219,2021,1,17,1,0.11458872180451134,0.21804511278195488,0.3533834586466165,,,,,,
187220,2021,1,17,2,0.05496178343949036,0.1910828025477707,0.2929936305732484,,,,,,
187221,2021,1,17,3,0.02025432098765434,0.11728395061728394,0.18518518518518517,,,,,,
187222,2021,1,17,4,0.09836249999999994,0.15833333333333333,0.35,,,,,,
187223,2021,1,17,5,0.06015135135135134,0.07207207207207207,0.17117117117117117,,,,,,
187224,2021,1,17,6,0.04765119047619047,0.15476190476190477,0.27380952380952384,,,,,,
187225,2021,1,17,7,0.12250909090909098,0.15151515151515152,0.25757575757575757,,,,,,
187226,2021,1,17,8,0.17802150537634406,0.10752688172043011,0.3548387096774194,,,,,,
187227,2021,1,17,9,0.1282491803278689,0.14754098360655737,0.2786885245901639,,,,,,
187228,2021,1,17,10,0.005715555555555575,0.15555555555555556,0.15555555555555556,,,,,,
187229,2021,1,17,11,0.0826615384615385,0.07692307692307693,0.11538461538461539,,,,,,
187230,2021,1,17,12,0.14817333333333332,0.18333333333333332,0.43333333333333335,,,,,,
187231,2021,1,17,13,0.05622195121951219,0.3170731707317073,0.34146341463414637,,,,,,
187232,2021,1,17,14,0.09291607142857146,0.16071428571428573,0.3392857142857143,,,,,,
187233,2021,1,17,15,0.17828421052631585,0.25,0.42105263157894735,,,,,,
187234,2021,1,17,16,0.16571666666666676,0.20833333333333334,0.5,,,,,,
187235,2021,1,17,17,0.12087890625000007,0.15625,0.34375,,,,,,
187236,2021,1,17,18,0.09002452830188681,0.22012578616352202,0.29559748427672955,,,,,,
187237,2021,1,17,19,0.09830661764705895,0.25,0.4485294117647059,,,,,,
187238,2021,1,17,20,0.05113378378378368,0.1891891891891892,0.25675675675675674,,,,,,
187239,2021,1,17,21,0.08739893617021273,0.19680851063829788,0.32978723404255317,,,,,,
187240,2021,1,17,22,0.09266428571428567,0.21978021978021978,0.3791208791208791,,,,,,
187241,2021,1,17,23,0.08420794701986753,0.2185430463576159,0.3576158940397351,,,,,,
187242,2021,1,18,0,0.12588823529411772,0.2411764705882353,0.3764705882352941,,,,,,
187243,2021,1,18,1,0.08627539682539687,0.21428571428571427,0.3333333333333333,,,,,,
187244,2021,1,18,2,0.12526304347826084,0.16304347826086957,0.33695652173913043,,,,,,
187245,2021,1,18,3,0.10505416666666671,0.24166666666666667,0.3416666666666667,,,,,,
187246,2021,1,18,4,0.03181553398058253,0.1553398058252427,0.1650485436893204,,,,,,
187247,2021,1,18,5,0.12504568965517235,0.16379310344827586,0.33620689655172414,,,,,,
187248,2021,1,18,6,0.21150547945205472,0.1232876712328767,0.4931506849315068,,,,,,
187249,2021,1,18,7,0.05451489361702127,0.1702127659574468,0.22340425531914893,,,,,,
187250,2021,1,18,8,0.10235483870967745,0.0967741935483871,0.24193548387096775,,,,,,
187251,2021,1,18,9,0.08403243243243241,0.14189189189189189,0.1891891891891892,,,,,,
187252,2021,1,18,10,0.06668842105263162,0.1368421052631579,0.18947368421052632,,,,,,
187253,2021,1,18,11,0.10182985074626869,0.16417910447761194,0.2835820895522388,,,,,,
187254,2021,1,18,12,0.040683908045977005,0.1724137931034483,0.14942528735632185,,,,,,
187255,2021,1,18,13,0.06076728971962615,0.19626168224299065,0.22429906542056074,,,,,,
187256,2021,1,18,14,0.0005779661016948777,0.17796610169491525,0.19491525423728814,,,,,,
187257,2021,1,18,15,0.10441658536585365,0.13170731707317074,0.25853658536585367,,,,,,
187258,2021,1,18,16,0.05442282608695657,0.16304347826086957,0.24456521739130435,,,,,,
187259,2021,1,18,17,0.0898807308970099,0.19601328903654486,0.3289036544850498,,,,,,
187260,2021,1,18,18,0.14371926605504592,0.13302752293577982,0.37155963302752293,,,,,,
187261,2021,1,18,19,0.12020408163265295,0.17551020408163265,0.3224489795918367,,,,,,
187262,2021,1,18,20,0.10996571428571425,0.10952380952380952,0.23809523809523808,,,,,,
187263,2021,1,18,21,0.1397151515151514,0.14646464646464646,0.30303030303030304,,,,,,
187264,2021,1,18,22,0.11778847926267277,0.17050691244239632,0.2903225806451613,,,,,,
187265,2021,1,18,23,0.07937803921568623,0.1843137254901961,0.30196078431372547,,,,,,
187266,2021,1,19,0,0.10790171821305831,0.13745704467353953,0.30927835051546393,,,,,,
187267,2021,1,19,1,0.078388584474886,0.0958904109589041,0.2374429223744292,,,,,,
187268,2021,1,19,2,0.08969563318777282,0.10480349344978165,0.26200873362445415,,,,,,
187269,2021,1,19,3,0.07615238095238101,0.10714285714285714,0.20833333333333334,,,,,,
187270,2021,1,19,4,0.06846891191709845,0.15544041450777202,0.29015544041450775,,,,,,
187271,2021,1,19,5,0.09277957746478878,0.19718309859154928,0.34507042253521125,39.0,42.61,38.31,40.9,90542.0,-0.008484848484848541
189191,2021,1,19,6,0.11001808510638302,0.16489361702127658,0.31382978723404253,40.77,41.5,40.42,41.25,30841.0,0.02255825483391161
191071,2021,1,19,7,0.07008170731707322,0.17682926829268292,0.25609756097560976,41.1,41.1,40.31,40.34,32622.0,0.05106826472120907
193503,2021,1,19,8,0.13241219512195124,0.14634146341463414,0.4268292682926829,40.5,40.99,37.1,38.38,602216.0,-0.06115459882583174
193740,2021,1,19,9,0.14674036697247705,0.1651376146788991,0.43119266055045874,38.38,41.24,37.2,40.88,777327.0,0.003436426116838476
194780,2021,1,19,10,0.07595753424657535,0.2191780821917808,0.2191780821917808,40.85,45.52,39.25,40.74,19049181.0,0.07891949152542388
196012,2021,1,19,11,0.07867387387387394,0.24324324324324326,0.36936936936936937,40.75,40.76,36.64,37.76,21488162.0,-0.04694598687531548
197123,2021,1,19,12,0.09976499999999992,0.2,0.33,37.79,39.69,37.73,39.62,7493430.0,-0.059354226020892686
198547,2021,1,19,13,0.0984361111111111,0.21296296296296297,0.4074074074074074,39.63,42.3,39.4,42.12,10673246.0,0.028822667318026293
200077,2021,1,19,14,0.045048739495798254,0.29411764705882354,0.29411764705882354,42.03,42.2,40.29,40.94,5291796.0,0.016385302879841083
202423,2021,1,19,15,0.05527602739726021,0.22602739726027396,0.3013698630136986,40.94,40.99,39.6,40.28,3481742.0,0.019488737028600545
205783,2021,1,19,16,0.07765984848484844,0.1893939393939394,0.32575757575757575,40.26,40.53,38.61,39.51,5441905.0,0.017250257466529195
207835,2021,1,19,17,0.039796330275229365,0.18807339449541285,0.24770642201834864,39.36,39.71,38.51,38.84,356903.0,-0.0012856775520698749
213809,2021,1,19,18,0.09771203703703703,0.18981481481481483,0.3611111111111111,38.84,38.96,38.65,38.89,114564.0,0.0036129032258065408
217742,2021,1,19,19,0.11135337078651679,0.2303370786516854,0.43820224719101125,38.9,38.96,38.7,38.75,45556.0,0.0038860103626943135
221767,2021,1,19,20,0.005967857142857178,0.1488095238095238,0.16071428571428573,38.7,38.8,38.56,38.6,58197.0,0.02035421623050504
224927,2021,1,19,21,0.07352485549132938,0.17341040462427745,0.2947976878612717,,,,,,
224928,2021,1,19,22,0.08534712041884815,0.1518324607329843,0.2617801047120419,,,,,,
224929,2021,1,19,23,0.08582743902439022,0.1402439024390244,0.29878048780487804,,,,,,
224930,2021,1,20,0,0.03287812500000003,0.21875,0.296875,,,,,,
224931,2021,1,20,1,0.020949189189189147,0.14054054054054055,0.16756756756756758,,,,,,
224932,2021,1,20,2,0.08521657458563534,0.19337016574585636,0.30939226519337015,,,,,,
224933,2021,1,20,3,0.053943265306122354,0.15918367346938775,0.2530612244897959,,,,,,
224934,2021,1,20,4,0.11786485507246389,0.18115942028985507,0.32608695652173914,,,,,,
224935,2021,1,20,5,0.06873677130044842,0.17040358744394618,0.27802690582959644,38.5,38.58,37.4,37.83,14014.0,0.003448275862068861
227917,2021,1,20,6,0.07918445945945944,0.16891891891891891,0.27702702702702703,38.05,38.05,37.65,37.7,10774.0,-0.005277044854881119
229807,2021,1,20,7,0.13790350877192975,0.1286549707602339,0.3333333333333333,37.7,38.0,37.5,37.9,25344.0,-0.01353461738677775
232103,2021,1,20,8,0.10667883211678832,0.1678832116788321,0.36496350364963503,37.92,38.5,37.54,38.42,155839.0,0.014523369421705956
233795,2021,1,20,9,0.0753132352941176,0.10294117647058823,0.22794117647058823,37.65,39.0,37.1,37.87,308178.0,-0.0013185654008439631
235247,2021,1,20,10,0.07070438596491227,0.16666666666666666,0.34210526315789475,37.95,39.39,36.63,37.92,4989695.0,0.028757460661964274
236391,2021,1,20,11,0.08733548387096775,0.10483870967741936,0.22580645161290322,37.97,38.19,36.4,36.86,5661812.0,-0.06327827191867852
238875,2021,1,20,12,0.09734513888888882,0.19444444444444445,0.3472222222222222,36.86,41.19,36.06,39.35,11109230.0,0.017584690974915995
241605,2021,1,20,13,0.08282371794871791,0.21153846153846154,0.2564102564102564,39.28,40.05,38.28,38.67,3078288.0,-0.01527883880825065
245759,2021,1,20,14,0.10607658227848106,0.2088607594936709,0.34810126582278483,38.64,39.55,37.85,39.27,2931624.0,-0.008082849204344544
247670,2021,1,20,15,0.10007829181494632,0.20640569395017794,0.35587188612099646,39.28,39.97,38.83,39.59,2277319.0,0.012014314928425527
252054,2021,1,20,16,0.08668706467661692,0.18407960199004975,0.3582089552238806,39.6,40.14,38.71,39.12,2774510.0,0.008247422680412342
255158,2021,1,20,17,0.05124251012145745,0.1700404858299595,0.26720647773279355,39.01,39.2,38.69,38.8,59169.0,0.0023249806251612877
258026,2021,1,20,18,0.06475352941176474,0.15294117647058825,0.2411764705882353,38.84,39.12,38.71,38.71,95437.0,-0.004884318766066764
